timestamp	seed_index	entity	project_name	wandb_id	name	dataset	score	module	model	parameters	trainable_parameters	path	version	commit	tags
2023-11-18 07:02:09.020905+00:00	1	gladia	modelzoo	7eu8pq23		fashion_mnist	0.0048457239754498005	modelzoo.pl_modules.aes.pl_autoencoder.LightningAutoencoder	modelzoo.modules.aes.ae.VanillaAE	1899297	1899297	models/checkpoints/7eu8pq23.ckpt.zip	0.0.1	6128ad0392c5dd682c9b1a0bf0a72feac6e2e3b4	relative_encode_fix,bridge,rel,aes,relbridge_l1_ae,fmnist,run1
2023-11-18 07:35:05.014983+00:00	0	gladia	modelzoo	q6rrp7bj		fashion_mnist	0.022891055792570114	modelzoo.pl_modules.aes.pl_autoencoder.LightningAutoencoder	modelzoo.modules.aes.ae.VanillaAE	1899297	1899297	models/checkpoints/q6rrp7bj.ckpt.zip	0.0.1	6128ad0392c5dd682c9b1a0bf0a72feac6e2e3b4	relative_encode_fix,bridge,rel,aes,relbridge_linf_ae,fmnist,run0
2023-11-18 07:54:51.449394+00:00	1	gladia	modelzoo	n8m4mt16		fashion_mnist	0.01955028809607029	modelzoo.pl_modules.aes.pl_autoencoder.LightningAutoencoder	modelzoo.modules.aes.ae.VanillaAE	1899297	1899297	models/checkpoints/n8m4mt16.ckpt.zip	0.0.1	6128ad0392c5dd682c9b1a0bf0a72feac6e2e3b4	relative_encode_fix,bridge,rel,aes,relbridge_linf_ae,fmnist,run1
2023-11-18 08:55:01.239866+00:00	0	gladia	modelzoo	udphvbkw		fashion_mnist	6.419052806450054e-05	modelzoo.pl_modules.aes.pl_autoencoder.LightningAutoencoder	modelzoo.modules.aes.ae.VanillaAE	1282289	1282289	models/checkpoints/udphvbkw.ckpt.zip	0.0.1	6128ad0392c5dd682c9b1a0bf0a72feac6e2e3b4	relative_encode_fix,bridge,rel,aes,relbridge_none_ae,fmnist,run0
2023-11-18 09:46:33.962872+00:00	1	gladia	modelzoo	dmi8xgzm		fashion_mnist	8.58429993968457e-05	modelzoo.pl_modules.aes.pl_autoencoder.LightningAutoencoder	modelzoo.modules.aes.ae.VanillaAE	1282289	1282289	models/checkpoints/dmi8xgzm.ckpt.zip	0.0.1	6128ad0392c5dd682c9b1a0bf0a72feac6e2e3b4	relative_encode_fix,bridge,rel,aes,relbridge_none_ae,fmnist,run1
2023-11-18 11:02:53.913734+00:00	0	gladia	modelzoo	gifb4the		cifar10	0.0031189145520329475	modelzoo.pl_modules.aes.pl_autoencoder.LightningAutoencoder	modelzoo.modules.aes.ae.VanillaAE	3757107	3757107	models/checkpoints/gifb4the.ckpt.zip	0.0.1	6128ad0392c5dd682c9b1a0bf0a72feac6e2e3b4	relative_encode_fix,bridge,rel,aes,relbridge_all_ae,cifar10,run0
2023-11-18 12:19:26.356158+00:00	1	gladia	modelzoo	o63vvve5		cifar10	0.0034514220897108316	modelzoo.pl_modules.aes.pl_autoencoder.LightningAutoencoder	modelzoo.modules.aes.ae.VanillaAE	3757107	3757107	models/checkpoints/o63vvve5.ckpt.zip	0.0.1	6128ad0392c5dd682c9b1a0bf0a72feac6e2e3b4	relative_encode_fix,bridge,rel,aes,relbridge_all_ae,cifar10,run1
2023-11-18 14:06:56.664976+00:00	0	gladia	modelzoo	9v5cy9jj		cifar10	0.0030580954626202583	modelzoo.pl_modules.aes.pl_autoencoder.LightningAutoencoder	modelzoo.modules.aes.ae.VanillaAE	3140099	3140099	models/checkpoints/9v5cy9jj.ckpt.zip	0.0.1	6128ad0392c5dd682c9b1a0bf0a72feac6e2e3b4	relative_encode_fix,bridge,rel,aes,relbridge_cos_eu_l1_ae,cifar10,run0
2023-11-18 15:45:02.948616+00:00	1	gladia	modelzoo	rsqzyvyr		cifar10	0.0030105281621217728	modelzoo.pl_modules.aes.pl_autoencoder.LightningAutoencoder	modelzoo.modules.aes.ae.VanillaAE	3140099	3140099	models/checkpoints/rsqzyvyr.ckpt.zip	0.0.1	6128ad0392c5dd682c9b1a0bf0a72feac6e2e3b4	relative_encode_fix,bridge,rel,aes,relbridge_cos_eu_l1_ae,cifar10,run1
2023-11-18 16:18:08.040947+00:00	0	gladia	modelzoo	ss3vcutw		cifar10	0.003923036158084869	modelzoo.pl_modules.aes.pl_autoencoder.LightningAutoencoder	modelzoo.modules.aes.ae.VanillaAE	1906083	1906083	models/checkpoints/ss3vcutw.ckpt.zip	0.0.1	6128ad0392c5dd682c9b1a0bf0a72feac6e2e3b4	relative_encode_fix,bridge,rel,aes,relbridge_cosine_ae,cifar10,run0
2023-11-18 16:40:55.029607+00:00	1	gladia	modelzoo	6k0oc6ob		cifar10	0.004034824203699827	modelzoo.pl_modules.aes.pl_autoencoder.LightningAutoencoder	modelzoo.modules.aes.ae.VanillaAE	1906083	1906083	models/checkpoints/6k0oc6ob.ckpt.zip	0.0.1	6128ad0392c5dd682c9b1a0bf0a72feac6e2e3b4	relative_encode_fix,bridge,rel,aes,relbridge_cosine_ae,cifar10,run1
2023-11-18 18:07:18.747446+00:00	0	gladia	modelzoo	hcvj3tq4		cifar10	0.0034591828007251024	modelzoo.pl_modules.aes.pl_autoencoder.LightningAutoencoder	modelzoo.modules.aes.ae.VanillaAE	1906083	1906083	models/checkpoints/hcvj3tq4.ckpt.zip	0.0.1	6128ad0392c5dd682c9b1a0bf0a72feac6e2e3b4	relative_encode_fix,bridge,rel,aes,relbridge_euclidean_ae,cifar10,run0
2023-11-18 19:43:04.716088+00:00	1	gladia	modelzoo	5u5owdwh		cifar10	0.0032606148160994053	modelzoo.pl_modules.aes.pl_autoencoder.LightningAutoencoder	modelzoo.modules.aes.ae.VanillaAE	1906083	1906083	models/checkpoints/5u5owdwh.ckpt.zip	0.0.1	6128ad0392c5dd682c9b1a0bf0a72feac6e2e3b4	relative_encode_fix,bridge,rel,aes,relbridge_euclidean_ae,cifar10,run1
2023-11-18 20:05:58.052874+00:00	0	gladia	modelzoo	kzhvr8o3		cifar10	0.007723954040557146	modelzoo.pl_modules.aes.pl_autoencoder.LightningAutoencoder	modelzoo.modules.aes.ae.VanillaAE	1906083	1906083	models/checkpoints/kzhvr8o3.ckpt.zip	0.0.1	6128ad0392c5dd682c9b1a0bf0a72feac6e2e3b4	relative_encode_fix,bridge,rel,aes,relbridge_l1_ae,cifar10,run0
2023-11-18 20:39:17.497794+00:00	1	gladia	modelzoo	cr19gu98		cifar10	0.008037557825446129	modelzoo.pl_modules.aes.pl_autoencoder.LightningAutoencoder	modelzoo.modules.aes.ae.VanillaAE	1906083	1906083	models/checkpoints/cr19gu98.ckpt.zip	0.0.1	6128ad0392c5dd682c9b1a0bf0a72feac6e2e3b4	relative_encode_fix,bridge,rel,aes,relbridge_l1_ae,cifar10,run1
2023-11-18 21:33:37.472336+00:00	0	gladia	modelzoo	pzvdu93i		cifar10	0.02180005982518196	modelzoo.pl_modules.aes.pl_autoencoder.LightningAutoencoder	modelzoo.modules.aes.ae.VanillaAE	1906083	1906083	models/checkpoints/pzvdu93i.ckpt.zip	0.0.1	6128ad0392c5dd682c9b1a0bf0a72feac6e2e3b4	relative_encode_fix,bridge,rel,aes,relbridge_linf_ae,cifar10,run0
2023-11-18 22:06:44.245045+00:00	1	gladia	modelzoo	omrhjyi6		cifar10	0.025473590940237045	modelzoo.pl_modules.aes.pl_autoencoder.LightningAutoencoder	modelzoo.modules.aes.ae.VanillaAE	1906083	1906083	models/checkpoints/omrhjyi6.ckpt.zip	0.0.1	6128ad0392c5dd682c9b1a0bf0a72feac6e2e3b4	relative_encode_fix,bridge,rel,aes,relbridge_linf_ae,cifar10,run1
2023-11-18 22:55:35.438935+00:00	0	gladia	modelzoo	qv433oaw		cifar10	0.0007255975506268442	modelzoo.pl_modules.aes.pl_autoencoder.LightningAutoencoder	modelzoo.modules.aes.ae.VanillaAE	1289075	1289075	models/checkpoints/qv433oaw.ckpt.zip	0.0.1	6128ad0392c5dd682c9b1a0bf0a72feac6e2e3b4	relative_encode_fix,bridge,rel,aes,relbridge_none_ae,cifar10,run0
2023-11-18 23:44:19.265403+00:00	1	gladia	modelzoo	t0shac4a		cifar10	0.0006989708635956049	modelzoo.pl_modules.aes.pl_autoencoder.LightningAutoencoder	modelzoo.modules.aes.ae.VanillaAE	1289075	1289075	models/checkpoints/t0shac4a.ckpt.zip	0.0.1	6128ad0392c5dd682c9b1a0bf0a72feac6e2e3b4	relative_encode_fix,bridge,rel,aes,relbridge_none_ae,cifar10,run1
2023-11-19 00:28:30.151470+00:00	0	gladia	modelzoo	uzmnj81c		mnist	0.0031533604487776756	modelzoo.pl_modules.aes.pl_autoencoder.LightningAutoencoder	modelzoo.modules.aes.ae.VanillaAE	3750321	3750321	models/checkpoints/uzmnj81c.ckpt.zip	0.0.1	6128ad0392c5dd682c9b1a0bf0a72feac6e2e3b4	relative_encode_fix,bridge,rel,aes,relbridge_all_ae,mnist,run0
2023-11-19 00:59:58.238815+00:00	1	gladia	modelzoo	crx5bach		mnist	0.0027928012423217297	modelzoo.pl_modules.aes.pl_autoencoder.LightningAutoencoder	modelzoo.modules.aes.ae.VanillaAE	3750321	3750321	models/checkpoints/crx5bach.ckpt.zip	0.0.1	6128ad0392c5dd682c9b1a0bf0a72feac6e2e3b4	relative_encode_fix,bridge,rel,aes,relbridge_all_ae,mnist,run1
2023-11-19 01:39:44.823331+00:00	0	gladia	modelzoo	54ksaaqn		mnist	0.0015832914505153894	modelzoo.pl_modules.aes.pl_autoencoder.LightningAutoencoder	modelzoo.modules.aes.ae.VanillaAE	3133313	3133313	models/checkpoints/54ksaaqn.ckpt.zip	0.0.1	6128ad0392c5dd682c9b1a0bf0a72feac6e2e3b4	relative_encode_fix,bridge,rel,aes,relbridge_cos_eu_l1_ae,mnist,run0
2023-11-19 02:06:59.983408+00:00	1	gladia	modelzoo	7ifoh1vg		mnist	0.0022465537767857313	modelzoo.pl_modules.aes.pl_autoencoder.LightningAutoencoder	modelzoo.modules.aes.ae.VanillaAE	3133313	3133313	models/checkpoints/7ifoh1vg.ckpt.zip	0.0.1	6128ad0392c5dd682c9b1a0bf0a72feac6e2e3b4	relative_encode_fix,bridge,rel,aes,relbridge_cos_eu_l1_ae,mnist,run1
2023-11-19 02:58:39.447010+00:00	0	gladia	modelzoo	jvqu7n7u		mnist	0.0010523352539166808	modelzoo.pl_modules.aes.pl_autoencoder.LightningAutoencoder	modelzoo.modules.aes.ae.VanillaAE	1899297	1899297	models/checkpoints/jvqu7n7u.ckpt.zip	0.0.1	6128ad0392c5dd682c9b1a0bf0a72feac6e2e3b4	relative_encode_fix,bridge,rel,aes,relbridge_cosine_ae,mnist,run0
2023-11-19 03:59:10.338992+00:00	1	gladia	modelzoo	w7r136ey		mnist	0.0010192194022238255	modelzoo.pl_modules.aes.pl_autoencoder.LightningAutoencoder	modelzoo.modules.aes.ae.VanillaAE	1899297	1899297	models/checkpoints/w7r136ey.ckpt.zip	0.0.1	6128ad0392c5dd682c9b1a0bf0a72feac6e2e3b4	relative_encode_fix,bridge,rel,aes,relbridge_cosine_ae,mnist,run1
2023-11-19 04:30:41.012709+00:00	0	gladia	modelzoo	rrasns30		mnist	0.0021552001126110554	modelzoo.pl_modules.aes.pl_autoencoder.LightningAutoencoder	modelzoo.modules.aes.ae.VanillaAE	1899297	1899297	models/checkpoints/rrasns30.ckpt.zip	0.0.1	6128ad0392c5dd682c9b1a0bf0a72feac6e2e3b4	relative_encode_fix,bridge,rel,aes,relbridge_euclidean_ae,mnist,run0
2023-11-19 04:53:13.899582+00:00	1	gladia	modelzoo	me0wt5vv		mnist	0.002691625151783228	modelzoo.pl_modules.aes.pl_autoencoder.LightningAutoencoder	modelzoo.modules.aes.ae.VanillaAE	1899297	1899297	models/checkpoints/me0wt5vv.ckpt.zip	0.0.1	6128ad0392c5dd682c9b1a0bf0a72feac6e2e3b4	relative_encode_fix,bridge,rel,aes,relbridge_euclidean_ae,mnist,run1
2023-11-19 05:06:56.290648+00:00	0	gladia	modelzoo	0no004xp		mnist	0.002463422017171979	modelzoo.pl_modules.aes.pl_autoencoder.LightningAutoencoder	modelzoo.modules.aes.ae.VanillaAE	1899297	1899297	models/checkpoints/0no004xp.ckpt.zip	0.0.1	6128ad0392c5dd682c9b1a0bf0a72feac6e2e3b4	relative_encode_fix,bridge,rel,aes,relbridge_l1_ae,mnist,run0
2023-11-19 05:37:53.736556+00:00	1	gladia	modelzoo	yy3a3gi0		mnist	0.002251856029033661	modelzoo.pl_modules.aes.pl_autoencoder.LightningAutoencoder	modelzoo.modules.aes.ae.VanillaAE	1899297	1899297	models/checkpoints/yy3a3gi0.ckpt.zip	0.0.1	6128ad0392c5dd682c9b1a0bf0a72feac6e2e3b4	relative_encode_fix,bridge,rel,aes,relbridge_l1_ae,mnist,run1
2023-11-19 05:56:14.211890+00:00	0	gladia	modelzoo	ww75jza9		mnist	0.04160178080201149	modelzoo.pl_modules.aes.pl_autoencoder.LightningAutoencoder	modelzoo.modules.aes.ae.VanillaAE	1899297	1899297	models/checkpoints/ww75jza9.ckpt.zip	0.0.1	6128ad0392c5dd682c9b1a0bf0a72feac6e2e3b4	relative_encode_fix,bridge,rel,aes,relbridge_linf_ae,mnist,run0
2023-11-19 06:10:10.302093+00:00	1	gladia	modelzoo	n7hqc0by		mnist	0.013782261870801449	modelzoo.pl_modules.aes.pl_autoencoder.LightningAutoencoder	modelzoo.modules.aes.ae.VanillaAE	1899297	1899297	models/checkpoints/n7hqc0by.ckpt.zip	0.0.1	6128ad0392c5dd682c9b1a0bf0a72feac6e2e3b4	relative_encode_fix,bridge,rel,aes,relbridge_linf_ae,mnist,run1
2023-11-19 06:49:29.948115+00:00	0	gladia	modelzoo	zfb65nqu		mnist	5.3603722335537896e-05	modelzoo.pl_modules.aes.pl_autoencoder.LightningAutoencoder	modelzoo.modules.aes.ae.VanillaAE	1282289	1282289	models/checkpoints/zfb65nqu.ckpt.zip	0.0.1	6128ad0392c5dd682c9b1a0bf0a72feac6e2e3b4	relative_encode_fix,bridge,rel,aes,relbridge_none_ae,mnist,run0
2023-11-19 07:28:09.292499+00:00	1	gladia	modelzoo	5yw4elac		mnist	2.454594141454436e-05	modelzoo.pl_modules.aes.pl_autoencoder.LightningAutoencoder	modelzoo.modules.aes.ae.VanillaAE	1282289	1282289	models/checkpoints/5yw4elac.ckpt.zip	0.0.1	6128ad0392c5dd682c9b1a0bf0a72feac6e2e3b4	relative_encode_fix,bridge,rel,aes,relbridge_none_ae,mnist,run1
